transaction_id,customer_id,amount,payment_method,failure_code,direction,attempt_number,timestamp,recovered
TXN10467,CUST4438,2010.05,Debit Card,MANDATE_REVOKED,subscription_lapsed,1,2026-08-13 07:22:38,0
TXN10468,CUST9783,1119.8,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-25 07:20:14,1
TXN10469,CUST3697,7386.97,Credit Card,UPI_TIMEOUT,payment_failure,3,2026-08-06 09:38:02,0
TXN10470,CUST7544,301.21,Credit Card,CART_ABANDONED,checkout_abandonment,1,2026-09-03 13:12:11,1
TXN10471,CUST1116,944.48,Net Banking,PROMO_INVALID,checkout_abandonment,1,2026-08-24 01:38:24,1
TXN10472,CUST3587,7191.05,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-05 23:24:53,1
TXN10473,CUST5533,3915.85,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-09 23:28:02,0
TXN10474,CUST5641,1672.33,Debit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-30 10:11:38,0
TXN10475,CUST7301,1679.84,Credit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-19 18:44:09,1
TXN10476,CUST2284,11382.77,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-05 20:13:32,0
TXN10477,CUST5325,9151.09,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-09-01 12:37:05,1
TXN10478,CUST6399,299.16,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-24 06:11:11,1
TXN10479,CUST9918,4314.09,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-17 12:19:50,1
TXN10480,CUST1448,6132.3,Net Banking,SHIPPING_CONFUSION,checkout_abandonment,2,2026-08-13 16:57:45,0
TXN10481,CUST7010,1874.64,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-18 12:42:24,0
TXN10482,CUST3762,1472.59,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-19 17:50:03,0
TXN10483,CUST2020,3216.8,Net Banking,INSUFFICIENT_FUNDS,payment_failure,3,2026-09-03 22:24:28,0
TXN10484,CUST1803,12484.39,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-13 02:31:23,1
TXN10485,CUST7118,13947.85,Credit Card,BANK_SERVER_DOWN,payment_failure,2,2026-08-29 11:13:45,1
TXN10486,CUST9903,6808.35,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-24 04:25:30,0
TXN10487,CUST5889,528.94,Debit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-09 12:14:33,0
TXN10488,CUST3101,7879.82,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-27 15:23:04,0
TXN10489,CUST6658,9178.18,Debit Card,UPI_TIMEOUT,payment_failure,3,2026-08-30 02:26:24,1
TXN10490,CUST6434,2201.4,Debit Card,MANDATE_EXPIRED,subscription_lapsed,2,2026-09-02 12:06:47,1
TXN10491,CUST2559,9458.57,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-18 05:43:06,1
TXN10492,CUST8807,1015.27,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-10 19:42:09,0
TXN10493,CUST5873,6975.79,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-08-25 19:23:08,0
TXN10494,CUST6133,3587.64,UPI,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-17 03:36:46,1
TXN10495,CUST5703,14031.76,UPI,BANK_SERVER_DOWN,payment_failure,4,2026-08-22 04:26:54,0
TXN10496,CUST1795,3768.34,Credit Card,SHIPPING_CONFUSION,checkout_abandonment,4,2026-09-03 23:19:47,1
TXN10497,CUST6023,5286.95,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-28 05:50:45,0
TXN10498,CUST1893,928.15,Credit Card,SUBSCRIPTION_PAUSED,subscription_lapsed,1,2026-08-23 00:44:00,1
TXN10499,CUST7950,5127.01,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,2,2026-08-31 22:41:55,0
TXN10500,CUST9313,10871.42,Debit Card,CARD_EXPIRED,payment_failure,2,2026-08-09 02:43:04,0
TXN10501,CUST6772,11228.29,Debit Card,BANK_SERVER_DOWN,payment_failure,2,2026-08-17 03:15:42,1
TXN10502,CUST3557,4236.3,Credit Card,PROMO_INVALID,checkout_abandonment,1,2026-08-06 12:13:01,1
TXN10503,CUST7906,5036.64,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-05 23:46:25,0
TXN10504,CUST2609,11945.84,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-15 11:15:55,1
TXN10505,CUST2514,5087.22,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-24 19:44:36,0
TXN10506,CUST1225,719.0,Credit Card,CART_ABANDONED,checkout_abandonment,3,2026-08-29 15:25:36,0
TXN10507,CUST8015,11116.41,Debit Card,UPI_TIMEOUT,payment_failure,3,2026-08-26 23:24:11,0
TXN10508,CUST9047,4051.55,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-06 16:43:15,1
TXN10509,CUST7077,14252.06,UPI,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-16 21:07:15,0
TXN10510,CUST9362,2815.36,Debit Card,PLAN_UPGRADE_FAILED,subscription_lapsed,4,2026-08-11 23:54:52,0
TXN10511,CUST7304,6677.37,UPI,SHIPPING_CONFUSION,checkout_abandonment,4,2026-08-16 05:21:03,0
TXN10512,CUST8753,3478.85,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-27 00:12:50,1
TXN10513,CUST9129,4908.93,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-08 09:33:34,1
TXN10514,CUST9004,7845.6,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-22 00:34:18,0
TXN10515,CUST6527,299513.82,Credit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-28 21:40:15,1
TXN10516,CUST4519,13269.72,Net Banking,WRONG_OTP,payment_failure,2,2026-09-01 17:09:47,1
TXN10517,CUST2442,11465.42,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-24 05:04:02,1
TXN10518,CUST9866,8758.59,UPI,WRONG_OTP,payment_failure,1,2026-08-24 10:29:23,0
TXN10519,CUST3060,7392.14,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-23 01:23:00,0
TXN10520,CUST3627,1736.21,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-26 00:38:05,0
TXN10521,CUST1331,928.56,Net Banking,WRONG_OTP,payment_failure,4,2026-08-22 17:41:12,0
TXN10522,CUST8609,1279.07,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-21 06:37:28,1
TXN10523,CUST8291,7256.22,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-12 16:03:42,1
TXN10524,CUST3165,10494.53,UPI,UPI_TIMEOUT,payment_failure,4,2026-08-21 02:51:15,0
TXN10525,CUST4726,2700.81,Credit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-06 20:41:42,1
TXN10526,CUST4044,8060.2,UPI,BANK_SERVER_DOWN,payment_failure,4,2026-09-03 21:17:35,1
TXN10527,CUST1924,853.75,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-22 16:02:22,1
TXN10528,CUST2832,11484.92,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-21 00:13:22,1
TXN10529,CUST2801,14763.6,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-16 20:50:54,0
TXN10530,CUST7498,11363.85,Credit Card,WRONG_OTP,payment_failure,2,2026-08-12 01:11:34,0
TXN10531,CUST3441,11859.64,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-24 11:00:19,1
TXN10532,CUST3303,7825.67,UPI,CARD_EXPIRED,payment_failure,1,2026-08-23 13:50:48,0
TXN10533,CUST1983,4148.88,Debit Card,CART_ABANDONED,checkout_abandonment,4,2026-08-17 21:30:42,0
TXN10534,CUST6733,1411.29,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-21 04:31:40,1
TXN10535,CUST4842,7545.55,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-16 13:02:46,1
TXN10536,CUST4950,3953.28,UPI,BANK_SERVER_DOWN,payment_failure,1,2026-08-24 00:22:50,1
TXN10537,CUST7001,2312.28,Net Banking,BANK_SERVER_DOWN,payment_failure,1,2026-08-23 20:58:48,1
TXN10538,CUST9687,463975.15,Net Banking,INVOICE_OVERDUE,b2b_receivable,1,2026-08-26 08:52:18,1
TXN10539,CUST5885,5875.93,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-17 21:50:15,0
TXN10540,CUST2675,448.36,UPI,CART_ABANDONED,checkout_abandonment,4,2026-08-16 18:10:54,1
TXN10541,CUST2870,2729.77,Credit Card,SUBSCRIPTION_PAUSED,subscription_lapsed,2,2026-08-09 06:05:11,1
TXN10542,CUST2752,1109.98,Credit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-13 00:18:39,1
TXN10543,CUST1104,12618.05,UPI,INSUFFICIENT_FUNDS,payment_failure,4,2026-08-08 02:10:58,0
TXN10544,CUST8429,4232.71,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,2,2026-08-30 07:20:36,1
TXN10545,CUST5526,5450.76,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-09 00:21:29,0
TXN10546,CUST6816,12221.81,UPI,WRONG_OTP,payment_failure,1,2026-08-14 08:18:09,1
TXN10547,CUST4768,439.07,Net Banking,WRONG_OTP,payment_failure,1,2026-08-31 15:47:24,1
TXN10548,CUST1510,2674.29,Debit Card,SUBSCRIPTION_PAUSED,subscription_lapsed,1,2026-08-16 14:53:17,1
TXN10549,CUST3439,10175.36,Credit Card,CARD_EXPIRED,payment_failure,1,2026-08-13 02:09:22,0
TXN10550,CUST7824,729.66,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-07 17:21:33,0
TXN10551,CUST1187,1227.28,Credit Card,PROMO_INVALID,checkout_abandonment,2,2026-08-16 22:05:37,0
TXN10552,CUST3546,2186.64,UPI,BANK_SERVER_DOWN,payment_failure,3,2026-08-23 11:30:24,0
TXN10553,CUST7669,2157.35,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-31 12:10:46,1
TXN10554,CUST6409,12136.17,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-16 06:47:36,1
TXN10555,CUST9664,12932.1,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-08 00:15:15,1
TXN10556,CUST1517,10873.23,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-14 02:48:28,0
TXN10557,CUST3807,5812.49,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-28 19:07:42,1
TXN10558,CUST5961,11975.52,Net Banking,CARD_EXPIRED,payment_failure,2,2026-08-31 18:18:57,0
TXN10559,CUST7151,4916.33,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-12 06:06:02,1
TXN10560,CUST6531,9686.25,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-16 04:16:33,1
TXN10561,CUST9796,11334.17,UPI,UPI_TIMEOUT,payment_failure,2,2026-08-08 12:52:35,0
TXN10562,CUST7528,12343.76,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-07 15:45:04,1
TXN10563,CUST5896,8125.15,Net Banking,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-15 01:32:50,0
TXN10564,CUST5332,12107.7,Debit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-25 08:46:27,1
TXN10565,CUST8391,4726.78,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-14 09:41:20,0
TXN10566,CUST3435,3377.01,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-15 09:51:51,1
TXN10567,CUST7089,3504.48,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-15 04:20:48,0
TXN10568,CUST2925,5033.18,UPI,CART_ABANDONED,checkout_abandonment,3,2026-08-13 07:44:31,0
TXN10569,CUST1750,75087.28,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-25 15:59:52,0
TXN10570,CUST4707,4531.41,Debit Card,PROMO_INVALID,checkout_abandonment,1,2026-09-01 17:40:38,0
TXN10571,CUST1530,10986.43,Net Banking,UPI_TIMEOUT,payment_failure,3,2026-08-19 20:55:07,0
TXN10572,CUST1478,9520.08,Credit Card,WRONG_OTP,payment_failure,2,2026-08-24 16:43:19,0
TXN10573,CUST4809,3234.9,UPI,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-16 16:46:45,1
TXN10574,CUST3536,4796.28,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-06 19:07:17,0
TXN10575,CUST1955,766.45,Net Banking,SHIPPING_CONFUSION,checkout_abandonment,3,2026-08-22 21:44:35,0
TXN10576,CUST6934,4261.48,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-28 11:19:34,1
TXN10577,CUST9920,3693.7,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-15 12:47:01,0
TXN10578,CUST7839,6157.73,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,2,2026-08-24 12:34:53,0
TXN10579,CUST3468,1261.93,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-16 19:05:29,1
TXN10580,CUST7779,1892.44,Credit Card,WRONG_OTP,payment_failure,1,2026-08-07 14:29:48,0
TXN10581,CUST3926,4328.17,UPI,CART_ABANDONED,checkout_abandonment,1,2026-08-15 10:24:51,0
TXN10582,CUST1958,14368.26,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-22 08:46:12,1
TXN10583,CUST2785,3656.68,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-08 03:51:52,0
TXN10584,CUST3663,489121.17,Credit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-06 09:24:22,0
TXN10585,CUST2133,7031.47,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-27 01:08:36,1
TXN10586,CUST1945,1022.47,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-31 12:49:01,0
TXN10587,CUST1130,11647.98,Debit Card,CARD_EXPIRED,payment_failure,1,2026-08-19 10:22:17,0
TXN10588,CUST2712,5988.18,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-08 22:58:34,1
TXN10589,CUST9029,603.1,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-18 04:51:33,0
TXN10590,CUST1894,9182.12,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-27 10:33:40,1
TXN10591,CUST2604,13864.25,Net Banking,UPI_TIMEOUT,payment_failure,3,2026-08-22 18:52:21,0
TXN10592,CUST9317,6914.56,Debit Card,INSUFFICIENT_FUNDS,payment_failure,4,2026-08-16 15:13:36,0
TXN10593,CUST7280,6618.36,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-21 21:49:15,0
TXN10594,CUST2166,4551.25,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-16 18:52:12,0
TXN10595,CUST6770,12359.38,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-20 00:40:55,1
TXN10596,CUST7704,13088.44,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-23 12:24:28,1
TXN10597,CUST5653,4974.7,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-08 10:06:30,0
TXN10598,CUST8081,5581.98,UPI,PROMO_INVALID,checkout_abandonment,2,2026-08-15 20:06:27,0
TXN10599,CUST3703,140577.21,Net Banking,INVOICE_OVERDUE,b2b_receivable,1,2026-08-10 00:57:39,1
TXN10600,CUST9608,4709.19,Debit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-24 00:09:01,0
TXN10601,CUST9824,6746.61,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-25 01:45:53,1
TXN10602,CUST8354,11637.92,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-19 20:22:18,1
TXN10603,CUST7670,1797.04,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,2,2026-08-23 13:16:09,1
TXN10604,CUST9125,46778.73,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-13 15:25:57,0
TXN10605,CUST2124,3342.0,Credit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-31 02:08:05,0
TXN10606,CUST4695,2462.09,UPI,PLAN_UPGRADE_FAILED,subscription_lapsed,4,2026-08-27 20:16:41,0
TXN10607,CUST4255,5907.15,UPI,CART_ABANDONED,checkout_abandonment,1,2026-08-18 02:45:55,0
TXN10608,CUST7003,59928.44,Debit Card,PAYMENT_DISPUTE,b2b_receivable,1,2026-08-28 18:48:04,1
TXN10609,CUST4289,1533.06,Debit Card,WRONG_OTP,payment_failure,1,2026-09-02 16:21:18,1
TXN10610,CUST6224,14903.55,Credit Card,UPI_TIMEOUT,payment_failure,3,2026-09-02 23:58:59,0
TXN10611,CUST4621,1658.48,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-22 05:34:44,1
TXN10612,CUST7732,3986.35,Credit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-06 22:14:55,0
TXN10613,CUST1644,232521.48,Debit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-16 22:47:08,1
TXN10614,CUST9043,4365.82,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-29 16:46:21,1
TXN10615,CUST9985,3356.65,UPI,CART_ABANDONED,checkout_abandonment,1,2026-08-21 04:22:08,0
TXN10616,CUST8426,2127.88,Debit Card,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-08 17:08:05,0
TXN10617,CUST6797,2557.61,Debit Card,MANDATE_REVOKED,subscription_lapsed,1,2026-09-03 18:15:42,0
TXN10618,CUST2790,14765.63,UPI,WRONG_OTP,payment_failure,1,2026-08-25 01:35:54,0
TXN10619,CUST7246,11677.83,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-07 04:39:48,1
TXN10620,CUST9189,3728.14,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-29 18:01:42,0
TXN10621,CUST9849,3241.35,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-10 07:46:05,1
TXN10622,CUST2453,11230.83,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-22 19:22:30,1
TXN10623,CUST2929,1878.15,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-08 02:59:40,1
TXN10624,CUST8234,272612.92,Net Banking,INVOICE_OVERDUE,b2b_receivable,1,2026-08-11 15:08:48,0
TXN10625,CUST7366,1855.21,Net Banking,SHIPPING_CONFUSION,checkout_abandonment,1,2026-09-02 08:14:51,1
TXN10626,CUST3332,14750.1,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-26 08:33:16,1
TXN10627,CUST7302,6479.2,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-13 10:57:39,0
TXN10628,CUST7456,384.87,Credit Card,PROMO_INVALID,checkout_abandonment,1,2026-08-08 10:53:15,1
TXN10629,CUST1202,8433.75,Debit Card,UPI_TIMEOUT,payment_failure,3,2026-09-03 06:50:19,0
TXN10630,CUST9770,145769.11,Credit Card,INVOICE_OVERDUE,b2b_receivable,2,2026-08-08 22:47:29,1
TXN10631,CUST4882,12960.42,UPI,UPI_TIMEOUT,payment_failure,1,2026-09-01 12:56:41,0
TXN10632,CUST2220,7725.0,Debit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-15 00:32:13,0
TXN10633,CUST1305,2287.86,Credit Card,CART_ABANDONED,checkout_abandonment,1,2026-08-21 07:46:57,1
TXN10634,CUST7987,183.08,UPI,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-17 01:18:41,1
TXN10635,CUST1535,1422.61,UPI,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-21 06:35:27,0
TXN10636,CUST6954,2846.6,Credit Card,MANDATE_REVOKED,subscription_lapsed,3,2026-08-31 16:29:54,0
TXN10637,CUST9856,498209.86,Credit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-27 13:30:38,1
TXN10638,CUST1003,1969.47,UPI,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-22 22:22:38,0
TXN10639,CUST8761,794.81,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-12 22:45:20,0
TXN10640,CUST8869,5539.63,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-11 08:39:43,0
TXN10641,CUST9069,1880.44,Net Banking,PLAN_UPGRADE_FAILED,subscription_lapsed,1,2026-08-30 08:54:10,0
TXN10642,CUST9576,3759.59,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-02 03:46:21,0
TXN10643,CUST6296,6126.09,UPI,WRONG_OTP,payment_failure,1,2026-08-18 10:06:03,1
TXN10644,CUST8368,9873.99,Credit Card,WRONG_OTP,payment_failure,1,2026-08-15 01:21:36,0
TXN10645,CUST1209,7182.66,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,3,2026-08-08 12:14:54,0
TXN10646,CUST2234,2366.52,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-20 22:05:14,1
TXN10647,CUST6886,8370.33,Debit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-11 08:56:18,1
TXN10648,CUST2251,4791.37,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-11 16:20:32,0
TXN10649,CUST3527,1413.24,Credit Card,WRONG_OTP,payment_failure,1,2026-09-04 03:03:09,0
TXN10650,CUST4501,6561.77,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-12 02:38:18,1
TXN10651,CUST1046,12233.0,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-17 00:23:12,1
TXN10652,CUST9202,2719.66,Net Banking,SUBSCRIPTION_PAUSED,subscription_lapsed,3,2026-08-23 22:33:00,0
TXN10653,CUST1203,242238.32,UPI,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-09 07:51:32,0
TXN10654,CUST9115,8156.15,Credit Card,UPI_TIMEOUT,payment_failure,2,2026-08-07 00:14:20,1
TXN10655,CUST2916,8934.08,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-10 14:46:01,1
TXN10656,CUST3950,6573.6,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-23 16:04:43,0
TXN10657,CUST8155,307.06,UPI,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-14 10:50:58,0
TXN10658,CUST4266,1214.62,UPI,UPI_TIMEOUT,payment_failure,2,2026-09-02 03:33:55,0
TXN10659,CUST2405,3691.01,Credit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-10 04:16:06,1
TXN10660,CUST4909,9587.19,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-31 16:48:06,0
TXN10661,CUST7286,10462.55,Net Banking,UPI_TIMEOUT,payment_failure,1,2026-08-06 09:13:29,1
TXN10662,CUST5786,8104.73,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-09-01 20:10:30,1
TXN10663,CUST3947,375800.0,Credit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-09-01 03:25:12,0
TXN10664,CUST4401,1380.44,UPI,MANDATE_REVOKED,subscription_lapsed,1,2026-08-15 21:21:24,0
TXN10665,CUST2600,10236.1,UPI,INVOICE_OVERDUE,b2b_receivable,3,2026-08-22 16:13:49,1
TXN10666,CUST4977,381.65,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-29 17:30:11,0
TXN10667,CUST1121,1404.13,Debit Card,MANDATE_REVOKED,subscription_lapsed,1,2026-08-09 15:28:14,0
TXN10668,CUST2746,9909.31,UPI,UPI_TIMEOUT,payment_failure,3,2026-08-17 13:37:12,0
TXN10669,CUST7947,2501.74,UPI,CARD_EXPIRED,payment_failure,2,2026-09-04 03:47:56,0
TXN10670,CUST5065,6554.38,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-13 09:18:24,0
TXN10671,CUST5480,10632.24,Net Banking,WRONG_OTP,payment_failure,1,2026-08-28 21:26:01,1
TXN10672,CUST4767,2284.47,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-29 04:36:55,0
TXN10673,CUST7162,463209.39,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-10 22:18:25,0
TXN10674,CUST4862,13970.91,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-28 15:59:55,0
TXN10675,CUST8847,365629.17,Net Banking,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-06 18:51:52,1
TXN10676,CUST6901,7577.8,UPI,CART_ABANDONED,checkout_abandonment,1,2026-08-23 23:55:19,1
TXN10677,CUST6122,660.79,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-28 06:52:17,0
TXN10678,CUST7461,11268.66,UPI,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-22 11:59:43,0
TXN10679,CUST3793,4129.12,Credit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-20 10:28:21,0
TXN10680,CUST2599,5276.73,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-09 09:52:52,1
TXN10681,CUST5728,12433.97,UPI,BANK_SERVER_DOWN,payment_failure,1,2026-09-02 11:54:08,0
TXN10682,CUST9570,394950.37,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-12 15:01:54,1
TXN10683,CUST9540,11633.34,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-04 13:45:25,0
TXN10684,CUST6363,2207.49,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-20 04:58:32,1
TXN10685,CUST5915,4058.59,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-24 01:06:44,1
TXN10686,CUST9381,9162.99,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-22 06:32:43,0
TXN10687,CUST1568,223239.88,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,1,2026-08-17 03:12:29,0
TXN10688,CUST8625,368.46,Net Banking,MANDATE_REVOKED,subscription_lapsed,1,2026-08-13 08:47:01,0
TXN10689,CUST8909,1309.11,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-12 20:18:25,0
TXN10690,CUST9617,5112.85,UPI,BANK_SERVER_DOWN,payment_failure,3,2026-08-14 10:27:55,0
TXN10691,CUST3604,11440.26,Debit Card,WRONG_OTP,payment_failure,3,2026-08-11 13:06:33,0
TXN10692,CUST8253,11902.76,Credit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-06 20:16:40,0
TXN10693,CUST2376,12390.19,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-23 07:10:11,0
TXN10694,CUST6503,15908.13,Credit Card,INVOICE_OVERDUE,b2b_receivable,3,2026-08-08 08:08:20,0
TXN10695,CUST9361,6738.68,Credit Card,CARD_EXPIRED,payment_failure,2,2026-09-04 00:19:40,0
TXN10696,CUST8699,1310.04,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-08 08:10:10,1
TXN10697,CUST5740,9033.09,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-12 22:44:32,0
TXN10698,CUST3273,2235.61,Debit Card,WRONG_OTP,payment_failure,3,2026-08-19 20:39:58,0
TXN10699,CUST1067,205.0,Net Banking,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-23 08:36:31,0
TXN10700,CUST7906,1808.88,Credit Card,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-19 19:33:13,1
TXN10701,CUST9686,174682.28,Debit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-11 04:18:17,0
